'cbsa','cbsa_name','cbsa_state','zcta5','zcta5_name'
'10900','Allentown-Bethlehem-Easton, PA-NJ','NJ','18087','Trexlertown, PA'
'10900','Allentown-Bethlehem-Easton, PA-NJ','NJ','18088','Walnutport, PA'
'10900','Allentown-Bethlehem-Easton, PA-NJ','NJ','18091','Wind Gap, PA'
'10900','Allentown-Bethlehem-Easton, PA-NJ','NJ','18092','Zionsville, PA'
'10900','Allentown-Bethlehem-Easton, PA-NJ','NJ','18101','Allentown, PA'
'10900','Allentown-Bethlehem-Easton, PA-NJ','NJ','18102','Allentown, PA'
'10900','Allentown-Bethlehem-Easton, PA-NJ','NJ','18103','Allentown, PA'
'10900','Allentown-Bethlehem-Easton, PA-NJ','NJ','18104','Allentown, PA'
'10900','Allentown-Bethlehem-Easton, PA-NJ','NJ','18105','Allentown, PA'
'10900','Allentown-Bethlehem-Easton, PA-NJ','NJ','18106','Allentown, PA'
'10900','Allentown-Bethlehem-Easton, PA-NJ','NJ','18109','Allentown, PA'
'10900','Allentown-Bethlehem-Easton, PA-NJ','NJ','18201','Hazleton, PA'
'10900','Allentown-Bethlehem-Easton, PA-NJ','NJ','18210','Indian Mountain Lake, PA'
'10900','Allentown-Bethlehem-Easton, PA-NJ','NJ','18211','Andreas, PA'
'10900','Allentown-Bethlehem-Easton, PA-NJ','NJ','18212','Ashfield, PA (PO Boxes)'
'10900','Allentown-Bethlehem-Easton, PA-NJ','NJ','18216','Beaver Meadows, PA'
'10900','Allentown-Bethlehem-Easton, PA-NJ','NJ','18229','Jim Thorpe, PA'
'10900','Allentown-Bethlehem-Easton, PA-NJ','NJ','18230','Junedale, PA (PO Boxes)'
'10900','Allentown-Bethlehem-Easton, PA-NJ','NJ','18232','Lansford, PA'
'10900','Allentown-Bethlehem-Easton, PA-NJ','NJ','18235','Lehighton, PA'
'10900','Allentown-Bethlehem-Easton, PA-NJ','NJ','18237','McAdoo, PA'
'10900','Allentown-Bethlehem-Easton, PA-NJ','NJ','18240','Nesquehoning, PA'
'10900','Allentown-Bethlehem-Easton, PA-NJ','NJ','18244','Parryville, PA'
'10900','Allentown-Bethlehem-Easton, PA-NJ','NJ','18250','Summit Hill, PA'
'10900','Allentown-Bethlehem-Easton, PA-NJ','NJ','18254','Tresckow, PA'
'10900','Allentown-Bethlehem-Easton, PA-NJ','NJ','18255','Weatherly, PA'
'10900','Allentown-Bethlehem-Easton, PA-NJ','NJ','18343','Mount Bethel, PA'
'10900','Allentown-Bethlehem-Easton, PA-NJ','NJ','18351','Portland, PA'
'10900','Allentown-Bethlehem-Easton, PA-NJ','NJ','18610','Blakeslee, PA'
'10900','Allentown-Bethlehem-Easton, PA-NJ','NJ','18624','Lake Harmony, PA (PO Boxes)'
'10900','Allentown-Bethlehem-Easton, PA-NJ','NJ','18661','White Haven, PA'
'10900','Allentown-Bethlehem-Easton, PA-NJ','NJ','18951','Quakertown, PA'
'10900','Allentown-Bethlehem-Easton, PA-NJ','NJ','19529','Kempton, PA'
'10900','Allentown-Bethlehem-Easton, PA-NJ','NJ','19530','Kutztown, PA'
'10900','Allentown-Bethlehem-Easton, PA-NJ','NJ','19539','Mertztown, PA'
'11020','Altoona, PA','NJ','15946','Portage, PA'
'11020','Altoona, PA','PA','16601','Altoona, PA'
'11020','Altoona, PA','PA','16602','Altoona, PA'
'11020','Altoona, PA','PA','16613','Ashville, PA'
'11020','Altoona, PA','PA','16617','Bellwood, PA'
'11020','Altoona, PA','PA','16625','Claysburg, PA'
'11020','Altoona, PA','PA','16631','Curryville, PA (PO Boxes)'
'11020','Altoona, PA','PA','16635','Duncansville, PA'
'11020','Altoona, PA','PA','16636','Dysart, PA'
'11020','Altoona, PA','PA','16637','East Freedom, PA'
'11020','Altoona, PA','PA','16641','Gallitzin, PA'
'11020','Altoona, PA','PA','16648','Hollidaysburg, PA'
'11020','Altoona, PA','PA','16655','Imler, PA'
'11020','Altoona, PA','PA','16662','Martinsburg, PA'
'11020','Altoona, PA','PA','16665','Newry, PA'
'11020','Altoona, PA','PA','16673','Roaring Spring, PA'
'11020','Altoona, PA','PA','16682','Claysburg, PA'
'11020','Altoona, PA','PA','16686','Tyrone, PA'
'11020','Altoona, PA','PA','16693','Williamsburg, PA'
'11100','Amarillo, TX','PA','79001','Adrian, TX'
'11100','Amarillo, TX','TX','79010','Boys Ranch, TX'
'11100','Amarillo, TX','TX','79012','Bushland, TX (PO Boxes)'
'11100','Amarillo, TX','TX','79015','Canyon, TX'
'11100','Amarillo, TX','TX','79016','Canyon, TX'
'11100','Amarillo, TX','TX','79018','Channing, TX'
'11100','Amarillo, TX','TX','79019','Claude, TX'
'11100','Amarillo, TX','TX','79036','Fritch, TX'
'11100','Amarillo, TX','TX','79039','Groom, TX'
'11100','Amarillo, TX','TX','79042','Happy, TX'
'11100','Amarillo, TX','TX','79058','Masterson, TX'
'11100','Amarillo, TX','TX','79068','Panhandle, TX'
'11100','Amarillo, TX','TX','79080','Skellytown, TX'
'11100','Amarillo, TX','TX','79091','Umbarger, TX (PO Boxes)'
'11100','Amarillo, TX','TX','79092','Vega, TX'
'11100','Amarillo, TX','TX','79094','Wayside, TX'
'11100','Amarillo, TX','TX','79097','White Deer, TX'
'11100','Amarillo, TX','TX','79098','Wildorado, TX'
'11100','Amarillo, TX','TX','79101','Amarillo, TX'
'11100','Amarillo, TX','TX','79102','Amarillo, TX'
'11100','Amarillo, TX','TX','79103','Amarillo, TX'
'11100','Amarillo, TX','TX','79104','Amarillo, TX'
'11100','Amarillo, TX','TX','79106','Amarillo, TX'
'11100','Amarillo, TX','TX','79107','Amarillo, TX'
'11100','Amarillo, TX','TX','79108','Amarillo, TX'
'11100','Amarillo, TX','TX','79109','Amarillo, TX'
'11100','Amarillo, TX','TX','79110','Amarillo, TX'
'11100','Amarillo, TX','TX','79111','Amarillo, TX'
'11100','Amarillo, TX','TX','79118','Amarillo, TX'
'11100','Amarillo, TX','TX','79119','Amarillo, TX'
'11100','Amarillo, TX','TX','79121','Amarillo, TX'
'11100','Amarillo, TX','TX','79124','Amarillo, TX'
'11100','Amarillo, TX','TX','79226','Clarendon, TX'
'11100','Amarillo, TX','TX','88430','Nara Visa, NM'
'11100','Amarillo, TX','TX','99999','99999'
'11180','Ames, IA','TX','50010','Ames, IA'
'11180','Ames, IA','IA','50011','Ames, IA'
'11180','Ames, IA','IA','50012','Ames, IA'
'11180','Ames, IA','IA','50014','Ames, IA'
'11180','Ames, IA','IA','50046','Cambridge, IA'
'11180','Ames, IA','IA','50055','Collins, IA'
'11180','Ames, IA','IA','50056','Colo, IA'
'11180','Ames, IA','IA','50105','Gilbert, IA'
'11180','Ames, IA','IA','50124','Huxley, IA'
'11180','Ames, IA','IA','50134','Kelley, IA'
'11180','Ames, IA','IA','50154','McCallsburg, IA'
'11180','Ames, IA','IA','50161','Maxwell, IA'
'11180','Ames, IA','IA','50201','Nevada, IA'
'11180','Ames, IA','IA','50206','New Providence, IA'
'11180','Ames, IA','IA','50226','Polk City, IA'
'11180','Ames, IA','IA','50236','Roland, IA'
'11180','Ames, IA','IA','50243','Sheldahl, IA'
'11180','Ames, IA','IA','50244','Slater, IA'
'11180','Ames, IA','IA','50247','State Center, IA'
'11180','Ames, IA','IA','50248','Story City, IA'
'11180','Ames, IA','IA','50278','Zearing, IA'
'11260','Anchorage, AK','IA','99501','Anchorage, AK'
'11260','Anchorage, AK','AK','99502','Anchorage, AK'
'11260','Anchorage, AK','AK','99503','Anchorage, AK'
'11260','Anchorage, AK','AK','99504','Anchorage, AK'
'11260','Anchorage, AK','AK','99505','Anchorage, AK'
'11260','Anchorage, AK','AK','99506','Anchorage, AK'
'11260','Anchorage, AK','AK','99507','Anchorage, AK'
'11260','Anchorage, AK','AK','99508','Anchorage, AK'
'11260','Anchorage, AK','AK','99515','Anchorage, AK'
'11260','Anchorage, AK','AK','99516','Anchorage, AK'
'11260','Anchorage, AK','AK','99517','Anchorage, AK'
'11260','Anchorage, AK','AK','99518','Anchorage, AK'
'11260','Anchorage, AK','AK','99540','Anchorage, AK'
'11260','Anchorage, AK','AK','99567','Anchorage, AK'
'11260','Anchorage, AK','AK','99577','Anchorage, AK'
'11260','Anchorage, AK','AK','99587','Anchorage, AK'
'11260','Anchorage, AK','AK','99588','Glennallen, AK'
'11260','Anchorage, AK','AK','99645','Palmer, AK'
'11260','Anchorage, AK','AK','99652','Big Lake, AK'
'11260','Anchorage, AK','AK','99654','Knik-Fairview, AK'
'11260','Anchorage, AK','AK','99667','Skwentna, AK'
'11260','Anchorage, AK','AK','99674','Sutton-Alpine, AK'
'11260','Anchorage, AK','AK','99676','Talkeetna, AK'
'11260','Anchorage, AK','AK','99683','Trapper Creek, AK'
'11260','Anchorage, AK','AK','99688','Willow, AK'
'11260','Anchorage, AK','AK','99694','Houston, AK'
'11260','Anchorage, AK','AK','99729','Cantwell, AK'
'11460','Ann Arbor, MI','AK','48103','Ann Arbor, MI'
'11460','Ann Arbor, MI','MI','48104','Ann Arbor, MI'
'11460','Ann Arbor, MI','MI','48105','Ann Arbor, MI'
'11460','Ann Arbor, MI','MI','48108','Ann Arbor, MI'
'11460','Ann Arbor, MI','MI','48109','Ann Arbor, MI'
'11460','Ann Arbor, MI','MI','48111','Belleville, MI'
'11460','Ann Arbor, MI','MI','48118','Chelsea, MI'
'11460','Ann Arbor, MI','MI','48130','Dexter, MI'
'11460','Ann Arbor, MI','MI','48137','Gregory, MI'
'11460','Ann Arbor, MI','MI','48158','Manchester, MI'
'11460','Ann Arbor, MI','MI','48160','Milan, MI'
'11460','Ann Arbor, MI','MI','48167','Northville, MI'
'11460','Ann Arbor, MI','MI','48168','Northville, MI'
'11460','Ann Arbor, MI','MI','48169','Pinckney, MI'
'11460','Ann Arbor, MI','MI','48170','Plymouth, MI'
'11460','Ann Arbor, MI','MI','48176','Saline, MI'
'11460','Ann Arbor, MI','MI','48178','South Lyon, MI'
'11460','Ann Arbor, MI','MI','48189','Whitmore Lake, MI'
'11460','Ann Arbor, MI','MI','48190','Whittaker, MI (PO Boxes)'
'11460','Ann Arbor, MI','MI','48191','Willis, MI'
'11460','Ann Arbor, MI','MI','48197','Ypsilanti, MI'
'11460','Ann Arbor, MI','MI','48198','Ypsilanti, MI'
'11460','Ann Arbor, MI','MI','49236','Clinton, MI'
'11460','Ann Arbor, MI','MI','49240','Grass Lake, MI'
'11460','Ann Arbor, MI','MI','49285','Stockbridge, MI'
'11460','Ann Arbor, MI','MI','49287','Tipton, MI'
'11500','Anniston-Oxford-Jacksonville, AL','MI','35096','Lincoln, AL'
'11500','Anniston-Oxford-Jacksonville, AL','AL','35905','Glencoe, AL'
'11500','Anniston-Oxford-Jacksonville, AL','AL','36201','Anniston, AL'
'11500','Anniston-Oxford-Jacksonville, AL','AL','36203','Oxford, AL'
'11500','Anniston-Oxford-Jacksonville, AL','AL','36205','Anniston, AL'
'11500','Anniston-Oxford-Jacksonville, AL','AL','36206','Saks, AL'
'11500','Anniston-Oxford-Jacksonville, AL','AL','36207','Anniston, AL'
'11500','Anniston-Oxford-Jacksonville, AL','AL','36250','Alexandria, AL'
'11500','Anniston-Oxford-Jacksonville, AL','AL','36260','Oxford, AL'
'11500','Anniston-Oxford-Jacksonville, AL','AL','36265','Jacksonville, AL'
'11500','Anniston-Oxford-Jacksonville, AL','AL','36271','Ohatchee, AL'
'11500','Anniston-Oxford-Jacksonville, AL','AL','36272','Piedmont, AL'
'11500','Anniston-Oxford-Jacksonville, AL','AL','36277','Weaver, AL'
'11500','Anniston-Oxford-Jacksonville, AL','AL','36279','Wellington, AL'
'11500','Anniston-Oxford-Jacksonville, AL','AL','99999','99999'
'11540','Appleton, WI','AL','53014','Chilton, WI'
'11540','Appleton, WI','WI','53020','Elkhart Lake, WI'
'11540','Appleton, WI','WI','53042','Kiel, WI'
'11540','Appleton, WI','WI','53049','Malone, WI'
'11540','Appleton, WI','WI','53061','New Holstein, WI'
'11540','Appleton, WI','WI','53088','Stockbridge, WI'
'11540','Appleton, WI','WI','54106','Black Creek, WI'
'11540','Appleton, WI','WI','54107','Bonduel, WI'
'11540','Appleton, WI','WI','54110','Brillion, WI'
'11540','Appleton, WI','WI','54113','Combined Locks, WI'
'11540','Appleton, WI','WI','54115','De Pere, WI'
'11540','Appleton, WI','WI','54123','Forest Junction, WI'
'11540','Appleton, WI','WI','54129','Hilbert, WI'
'11540','Appleton, WI','WI','54130','Kaukauna, WI'
'11540','Appleton, WI','WI','54136','Kimberly, WI'
'11540','Appleton, WI','WI','54140','Little Chute, WI'
'11540','Appleton, WI','WI','54155','Hobart, WI'
'11540','Appleton, WI','WI','54160','Potter, WI'
'11540','Appleton, WI','WI','54165','Seymour, WI'
'11540','Appleton, WI','WI','54169','Sherwood, WI'
'11540','Appleton, WI','WI','54170','Shiocton, WI'
'11540','Appleton, WI','WI','54180','Wrightstown, WI'
'11540','Appleton, WI','WI','54313','Howard, WI'
'11540','Appleton, WI','WI','54911','Appleton, WI'
'11540','Appleton, WI','WI','54913','Appleton, WI'
'11540','Appleton, WI','WI','54914','Appleton, WI'
'11540','Appleton, WI','WI','54915','Appleton, WI'
'11540','Appleton, WI','WI','54922','Bear Creek, WI'
'11540','Appleton, WI','WI','54929','Clintonville, WI'
'11540','Appleton, WI','WI','54931','Dale, WI'
'11540','Appleton, WI','WI','54940','Fremont, WI'
'11540','Appleton, WI','WI','54942','Greenville, WI'
'11540','Appleton, WI','WI','54944','Hortonville, WI'
'11540','Appleton, WI','WI','54952','Menasha, WI'
'11540','Appleton, WI','WI','54956','Neenah, WI'
'11540','Appleton, WI','WI','54961','New London, WI'
'11700','Asheville, NC','WI','28701','Alexander, NC'
'11700','Asheville, NC','NC','28704','Arden, NC'
'11700','Asheville, NC','NC','28709','Barnardsville, NC'
'11700','Asheville, NC','NC','28711','Black Mountain, NC'
'11700','Asheville, NC','NC','28715','Candler, NC'
'11700','Asheville, NC','NC','28716','Canton, NC'
'11700','Asheville, NC','NC','28721','Clyde, NC'
'11700','Asheville, NC','NC','28726','East Flat Rock, NC'
'11700','Asheville, NC','NC','28729','Etowah, NC'
'11700','Asheville, NC','NC','28730','Fairview, NC'
'11700','Asheville, NC','NC','28731','Flat Rock, NC'
'11700','Asheville, NC','NC','28732','Fletcher, NC'
'11700','Asheville, NC','NC','28735','Gerton, NC'
'11700','Asheville, NC','NC','28739','Hendersonville, NC'
'11700','Asheville, NC','NC','28742','Horse Shoe, NC'
'11700','Asheville, NC','NC','28743','Hot Springs, NC'
'11700','Asheville, NC','NC','28745','Lake Junaluska, NC'
'11700','Asheville, NC','NC','28748','Leicester, NC'
'11700','Asheville, NC','NC','28751','Maggie Valley, NC'
'11700','Asheville, NC','NC','28753','Marshall, NC'
'11700','Asheville, NC','NC','28754','Mars Hill, NC'
'11700','Asheville, NC','NC','28757','Montreat, NC'
'11700','Asheville, NC','NC','28759','Mills River, NC'
'11700','Asheville, NC','NC','28766','Penrose, NC'
'11700','Asheville, NC','NC','28773','Saluda, NC'
'11700','Asheville, NC','NC','28778','Swannanoa, NC'
'11700','Asheville, NC','NC','28785','Waynesville, NC'
'11700','Asheville, NC','NC','28786','Waynesville, NC'
'11700','Asheville, NC','NC','28787','Weaverville, NC'
'11700','Asheville, NC','NC','28790','Zirconia, NC'
'11700','Asheville, NC','NC','28791','Hendersonville, NC'
'11700','Asheville, NC','NC','28792','Hendersonville, NC'
'11700','Asheville, NC','NC','28801','Asheville, NC'
'11700','Asheville, NC','NC','28803','Asheville, NC'
'11700','Asheville, NC','NC','28804','Asheville, NC'
'11700','Asheville, NC','NC','28805','Asheville, NC'
'11700','Asheville, NC','NC','28806','Asheville, NC'
'12020','Athens-Clarke County, GA','NC','30530','Commerce, GA'
'12020','Athens-Clarke County, GA','GA','30565','Nicholson, GA'
'12020','Athens-Clarke County, GA','GA','30601','Athens-Clarke County unified government,'
'12020','Athens-Clarke County, GA','GA','30602','Athens-Clarke County unified government,'
'12020','Athens-Clarke County, GA','GA','30605','Athens-Clarke County unified government,'
'12020','Athens-Clarke County, GA','GA','30606','Athens-Clarke County unified government,'
'12020','Athens-Clarke County, GA','GA','30607','Athens-Clarke County unified government,'
'12020','Athens-Clarke County, GA','GA','30609','Athens-Clarke County unified government,'
'12020','Athens-Clarke County, GA','GA','30619','Arnoldsville, GA'
'12020','Athens-Clarke County, GA','GA','30621','Bishop, GA'
'12020','Athens-Clarke County, GA','GA','30622','Bogart, GA'
'12020','Athens-Clarke County, GA','GA','30624','Bowman, GA'
'12020','Athens-Clarke County, GA','GA','30627','Carlton, GA'
'12020','Athens-Clarke County, GA','GA','30628','Colbert, GA'
'12020','Athens-Clarke County, GA','GA','30629','Comer, GA'
'12020','Athens-Clarke County, GA','GA','30630','Crawford, GA'
'12020','Athens-Clarke County, GA','GA','30633','Danielsville, GA'
'12020','Athens-Clarke County, GA','GA','30646','Hull, GA'
'12020','Athens-Clarke County, GA','GA','30648','Lexington, GA'
'12020','Athens-Clarke County, GA','GA','30660','Rayle, GA'
'12020','Athens-Clarke County, GA','GA','30662','Royston, GA'
'12020','Athens-Clarke County, GA','GA','30666','Statham, GA'
'12020','Athens-Clarke County, GA','GA','30667','Stephens, GA'
'12020','Athens-Clarke County, GA','GA','30669','Union Point, GA'
'12020','Athens-Clarke County, GA','GA','30677','Watkinsville, GA'
'12020','Athens-Clarke County, GA','GA','30680','Winder, GA'
'12020','Athens-Clarke County, GA','GA','30683','Winterville, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30002','Avondale Estates, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30004','Milton, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30005','Alpharetta, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30008','Marietta, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30009','Alpharetta, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30011','Auburn, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30012','Conyers, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30013','Conyers, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30014','Covington, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30016','Covington, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30017','Grayson, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30019','Dacula, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30021','Clarkston, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30022','Johns Creek, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30024','Suwanee, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30025','Social Circle, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30028','Cumming, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30030','Decatur, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30032','Candler-McAfee, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30033','North Decatur, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30034','Decatur, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30035','Decatur, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30038','Lithonia, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30039','Snellville, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30040','Cumming, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30041','Cumming, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30043','Lawrenceville, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30044','Lawrenceville, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30045','Lawrenceville, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30046','Lawrenceville, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30047','Lilburn, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30052','Loganville, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30054','Oxford, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30055','Mansfield, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30056','Newborn, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30058','Lithonia, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30060','Marietta, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30062','Marietta, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30064','Marietta, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30066','Marietta, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30067','Marietta, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30068','Marietta, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30070','Porterdale, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30071','Norcross, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30072','Pine Lake, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30075','Roswell, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30076','Roswell, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30078','Snellville, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30079','Scottdale, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30080','Smyrna, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30082','Smyrna, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30083','Stone Mountain, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30084','Tucker, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30087','Stone Mountain, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30088','Redan, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30092','Norcross, GA'
'12060','Atlanta-Sandy Springs-Roswell, GA','GA','30093','Norcross, GA'
